sentence1,sentence2,similarity
The motorcycle exhibition featured bikes from every decade.,His motorcycle license had just arrived in the mail.,0.3582054376602173
The motorcycle exhibition featured bikes from every decade.,The motorcycle had flame decals down the side.,0.4301208257675171
The motorcycle exhibition featured bikes from every decade.,There was a motorcycle parked in every driveway.,0.5527405142784119
The motorcycle exhibition featured bikes from every decade.,He sold his motorcycle to pay for college.,0.34224820137023926
The motorcycle exhibition featured bikes from every decade.,A loud motorcycle backfired outside the window.,0.3082096576690674
The motorcycle exhibition featured bikes from every decade.,She rode the motorcycle barefoot across the desert.,0.26971322298049927
The motorcycle exhibition featured bikes from every decade.,The vintage motorcycle was worth a small fortune.,0.5451116561889648
The motorcycle exhibition featured bikes from every decade.,He kept his motorcycle polished to a mirror shine.,0.3608965277671814
The motorcycle exhibition featured bikes from every decade.,The motorcycle club held weekly meetups downtown.,0.5059599280357361
The motorcycle exhibition featured bikes from every decade.,They repaired the motorcycle together in the garage.,0.40453821420669556
The motorcycle exhibition featured bikes from every decade.,The motorcycle helmet was decorated with stickers.,0.5199475884437561
The motorcycle exhibition featured bikes from every decade.,That motorcycle can go from 0 to 60 in four seconds.,0.40338432788848877
The motorcycle exhibition featured bikes from every decade.,He designed his own electric motorcycle prototype.,0.47808724641799927
The motorcycle exhibition featured bikes from every decade.,The stolen motorcycle was found abandoned in the woods.,0.2752480208873749
The motorcycle exhibition featured bikes from every decade.,I saw a dog riding in the sidecar of a motorcycle.,0.4233773946762085
The motorcycle exhibition featured bikes from every decade.,The motorcycle rumbled as she turned the key.,0.27716192603111267
The motorcycle exhibition featured bikes from every decade.,"It was his father's old motorcycle, restored to glory.",0.4835028052330017
The motorcycle exhibition featured bikes from every decade.,A motorcycle zipped between lanes on the freeway.,0.3871423900127411
The motorcycle exhibition featured bikes from every decade.,The motorcycle’s headlight lit up the foggy road.,0.36483460664749146
The motorcycle exhibition featured bikes from every decade.,She received a motorcycle as a graduation gift.,0.483059287071228
The motorcycle exhibition featured bikes from every decade.,The motorcycle shop had a wall of shiny helmets.,0.4672548174858093
The motorcycle exhibition featured bikes from every decade.,He bought a new motorcycle jacket with reinforced padding.,0.371177077293396
The motorcycle exhibition featured bikes from every decade.,The roar of the motorcycle startled the cat.,0.2839048206806183
The motorcycle exhibition featured bikes from every decade.,She dreamed of traveling Europe on a motorcycle.,0.3515970706939697
The motorcycle exhibition featured bikes from every decade.,A child pointed excitedly at the bright yellow motorcycle.,0.37558242678642273
The motorcycle exhibition featured bikes from every decade.,The motorcycle slid out from under him on the ice.,0.30918318033218384
The motorcycle exhibition featured bikes from every decade.,He rebuilt the motorcycle engine completely by himself.,0.3470527231693268
The motorcycle exhibition featured bikes from every decade.,The motorcycle convoy stretched for half a mile.,0.32862865924835205
The motorcycle exhibition featured bikes from every decade.,His father used to race motorcycles professionally.,0.48868685960769653
The motorcycle exhibition featured bikes from every decade.,She was the only girl in the motorcycle stunt show.,0.36340418457984924
The motorcycle exhibition featured bikes from every decade.,The motorcycle show drew a massive crowd.,0.5701084136962891
The motorcycle exhibition featured bikes from every decade.,He wiped down the motorcycle after every ride.,0.4341925382614136
The motorcycle exhibition featured bikes from every decade.,Her motorcycle gloves were lined with soft leather.,0.29611527919769287
The motorcycle exhibition featured bikes from every decade.,That motorcycle can outrun most sports cars.,0.4955578148365021
The motorcycle exhibition featured bikes from every decade.,He felt most alive on the back of a motorcycle.,0.4111616015434265
The motorcycle exhibition featured bikes from every decade.,The motorcycle's exhaust rattled the windows.,0.38935387134552
The motorcycle exhibition featured bikes from every decade.,The motorcycle tour covered five national parks.,0.5308773517608643
The motorcycle exhibition featured bikes from every decade.,A license plate hung loosely on the motorcycle.,0.36573880910873413
The motorcycle exhibition featured bikes from every decade.,Her hair whipped wildly as the motorcycle gained speed.,0.3453682065010071
The motorcycle exhibition featured bikes from every decade.,The motorcycle exhibition featured bikes from every decade.,1.0000001192092896
The motorcycle exhibition featured bikes from every decade.,He lost control of the motorcycle on the sharp curve.,0.25790300965309143
The motorcycle exhibition featured bikes from every decade.,The motorcycle was his pride and joy.,0.5154678225517273
The motorcycle exhibition featured bikes from every decade.,She revved the motorcycle just to hear it growl.,0.3068913221359253
The motorcycle exhibition featured bikes from every decade.,His garage was filled with motorcycle parts and tools.,0.4370548725128174
The motorcycle exhibition featured bikes from every decade.,A bright neon motorcycle sign lit up the bar.,0.39508163928985596
The motorcycle exhibition featured bikes from every decade.,The motorcycle lane was clogged with morning traffic.,0.19076837599277496
The motorcycle exhibition featured bikes from every decade.,He carried his gear in motorcycle saddlebags.,0.3888103663921356
The motorcycle exhibition featured bikes from every decade.,A motorcycle cop pulled them over for speeding.,0.274170458316803
The motorcycle exhibition featured bikes from every decade.,The motorcycle rally raised money for veterans.,0.4364471435546875
The motorcycle exhibition featured bikes from every decade.,He watched the sunset from his parked motorcycle.,0.3636080026626587
The motorcycle exhibition featured bikes from every decade.,Her motorcycle boots clicked against the pavement.,0.3178195059299469
The motorcycle exhibition featured bikes from every decade.,The motorcycle café was a popular biker hangout.,0.5268810987472534
The motorcycle exhibition featured bikes from every decade.,He covered the motorcycle before the rain started.,0.3709213435649872
The motorcycle exhibition featured bikes from every decade.,A custom paint job gave the motorcycle personality.,0.5119996070861816
The motorcycle exhibition featured bikes from every decade.,The motorcycle growled as he twisted the throttle.,0.2652509808540344
The motorcycle exhibition featured bikes from every decade.,She loved the freedom her motorcycle gave her.,0.39046329259872437
The motorcycle exhibition featured bikes from every decade.,The motorcycle broke down in the middle of nowhere.,0.3843288719654083
The motorcycle exhibition featured bikes from every decade.,They posed for a photo next to the motorcycle.,0.5291865468025208
The motorcycle exhibition featured bikes from every decade.,He surprised her with a motorcycle ride along the coast.,0.32918423414230347
The motorcycle exhibition featured bikes from every decade.,The motorcycle engine sputtered before coming to life.,0.4162471294403076
The motorcycle exhibition featured bikes from every decade.,A line of motorcycle headlights pierced the night.,0.31879740953445435
The motorcycle exhibition featured bikes from every decade.,His first motorcycle was a rusty old Honda.,0.514973521232605
The motorcycle exhibition featured bikes from every decade.,The motorcycle drifted sideways in the dirt.,0.3602912425994873
The motorcycle exhibition featured bikes from every decade.,A trail of dust followed the speeding motorcycle.,0.41023361682891846
The motorcycle exhibition featured bikes from every decade.,He stashed tools in a hidden motorcycle compartment.,0.3058871030807495
The motorcycle exhibition featured bikes from every decade.,The motorcycle accident was all over the news.,0.4228311777114868
The motorcycle exhibition featured bikes from every decade.,Her motorcycle had a vintage charm that turned heads.,0.4873882532119751
The motorcycle exhibition featured bikes from every decade.,The motorcycle flew over the ramp in a perfect arc.,0.3941050171852112
The motorcycle exhibition featured bikes from every decade.,He kept a miniature motorcycle model on his desk.,0.3621646463871002
The motorcycle exhibition featured bikes from every decade.,The motorcycle’s paint job reflected the desert sun.,0.4348980784416199
The motorcycle exhibition featured bikes from every decade.,She used her motorcycle to commute every day.,0.4287112355232239
The motorcycle exhibition featured bikes from every decade.,A rider popped a wheelie on his motorcycle downtown.,0.34994205832481384
The motorcycle exhibition featured bikes from every decade.,The motorcycle chain needed to be tightened.,0.3257167935371399
The motorcycle exhibition featured bikes from every decade.,His motorcycle gloves smelled like oil and leather.,0.3323851227760315
The motorcycle exhibition featured bikes from every decade.,The motorcycle tire left a streak on the gravel.,0.3905915915966034
The motorcycle exhibition featured bikes from every decade.,She built her motorcycle from scratch.,0.4193516671657562
The motorcycle exhibition featured bikes from every decade.,He heard a motorcycle rumbling in the distance.,0.338647723197937
The motorcycle exhibition featured bikes from every decade.,The motorcycle hugged every curve of the winding road.,0.48124897480010986
The motorcycle exhibition featured bikes from every decade.,Her motorcycle was faster than it looked.,0.3852969706058502
The motorcycle exhibition featured bikes from every decade.,They raced their motorcycles across the salt flats.,0.44999974966049194
The motorcycle exhibition featured bikes from every decade.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.28657615184783936
He lost control of the motorcycle on the sharp curve.,He bought his first motorcycle at the age of eighteen.,0.4885343909263611
He lost control of the motorcycle on the sharp curve.,The motorcycle sped past the traffic with a deafening roar.,0.46241676807403564
He lost control of the motorcycle on the sharp curve.,She learned to ride a motorcycle before she could drive a car.,0.4462926685810089
He lost control of the motorcycle on the sharp curve.,"The old motorcycle still runs, though it rattles like a skeleton.",0.4349304437637329
He lost control of the motorcycle on the sharp curve.,They went on a cross-country motorcycle trip last summer.,0.32935118675231934
He lost control of the motorcycle on the sharp curve.,A black motorcycle stood parked outside the diner.,0.29847410321235657
He lost control of the motorcycle on the sharp curve.,The motorcycle leaned sharply as he turned the corner.,0.5603574514389038
He lost control of the motorcycle on the sharp curve.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.4842831492424011
He lost control of the motorcycle on the sharp curve.,The sound of the motorcycle echoed through the canyon.,0.3635197877883911
He lost control of the motorcycle on the sharp curve.,She revved the motorcycle and disappeared into the mist.,0.45210638642311096
He lost control of the motorcycle on the sharp curve.,That motorcycle is custom-built for racing.,0.3756442368030548
He lost control of the motorcycle on the sharp curve.,He wore a leather jacket to match his motorcycle.,0.4717283248901367
He lost control of the motorcycle on the sharp curve.,The motorcycle skidded slightly on the wet pavement.,0.49752742052078247
He lost control of the motorcycle on the sharp curve.,A sleek red motorcycle caught everyone's attention.,0.47378599643707275
He lost control of the motorcycle on the sharp curve.,They rode the motorcycle through winding mountain roads.,0.5422922372817993
He lost control of the motorcycle on the sharp curve.,The motorcycle’s engine purred like a content cat.,0.3613826036453247
He lost control of the motorcycle on the sharp curve.,He fell off the motorcycle but walked away unhurt.,0.6067993640899658
He lost control of the motorcycle on the sharp curve.,She prefers a motorcycle over a car any day.,0.3243846297264099
He lost control of the motorcycle on the sharp curve.,A gang of motorcycle riders roared into town.,0.3367130756378174
He lost control of the motorcycle on the sharp curve.,His motorcycle license had just arrived in the mail.,0.42129379510879517
He lost control of the motorcycle on the sharp curve.,The motorcycle had flame decals down the side.,0.4461803436279297
He lost control of the motorcycle on the sharp curve.,There was a motorcycle parked in every driveway.,0.4304483234882355
He lost control of the motorcycle on the sharp curve.,He sold his motorcycle to pay for college.,0.46737557649612427
He lost control of the motorcycle on the sharp curve.,A loud motorcycle backfired outside the window.,0.46158367395401
He lost control of the motorcycle on the sharp curve.,She rode the motorcycle barefoot across the desert.,0.3808189034461975
He lost control of the motorcycle on the sharp curve.,The vintage motorcycle was worth a small fortune.,0.43484434485435486
He lost control of the motorcycle on the sharp curve.,He kept his motorcycle polished to a mirror shine.,0.5255770683288574
He lost control of the motorcycle on the sharp curve.,The motorcycle club held weekly meetups downtown.,0.17925181984901428
He lost control of the motorcycle on the sharp curve.,They repaired the motorcycle together in the garage.,0.4420819878578186
He lost control of the motorcycle on the sharp curve.,The motorcycle helmet was decorated with stickers.,0.3721166253089905
He lost control of the motorcycle on the sharp curve.,That motorcycle can go from 0 to 60 in four seconds.,0.4509045481681824
He lost control of the motorcycle on the sharp curve.,He designed his own electric motorcycle prototype.,0.4799525737762451
He lost control of the motorcycle on the sharp curve.,The stolen motorcycle was found abandoned in the woods.,0.437153160572052
He lost control of the motorcycle on the sharp curve.,I saw a dog riding in the sidecar of a motorcycle.,0.4096476435661316
He lost control of the motorcycle on the sharp curve.,The motorcycle rumbled as she turned the key.,0.5178430676460266
He lost control of the motorcycle on the sharp curve.,"It was his father's old motorcycle, restored to glory.",0.5752795338630676
He lost control of the motorcycle on the sharp curve.,A motorcycle zipped between lanes on the freeway.,0.37628570199012756
He lost control of the motorcycle on the sharp curve.,The motorcycle’s headlight lit up the foggy road.,0.4416823089122772
He lost control of the motorcycle on the sharp curve.,She received a motorcycle as a graduation gift.,0.33911409974098206
He lost control of the motorcycle on the sharp curve.,The motorcycle shop had a wall of shiny helmets.,0.38418468832969666
He lost control of the motorcycle on the sharp curve.,He bought a new motorcycle jacket with reinforced padding.,0.37125375866889954
He lost control of the motorcycle on the sharp curve.,The roar of the motorcycle startled the cat.,0.4016647934913635
He lost control of the motorcycle on the sharp curve.,She dreamed of traveling Europe on a motorcycle.,0.31166529655456543
He lost control of the motorcycle on the sharp curve.,A child pointed excitedly at the bright yellow motorcycle.,0.31266239285469055
He lost control of the motorcycle on the sharp curve.,The motorcycle slid out from under him on the ice.,0.5317181348800659
He lost control of the motorcycle on the sharp curve.,He rebuilt the motorcycle engine completely by himself.,0.5339335203170776
He lost control of the motorcycle on the sharp curve.,The motorcycle convoy stretched for half a mile.,0.4379335939884186
He lost control of the motorcycle on the sharp curve.,His father used to race motorcycles professionally.,0.4771098494529724
He lost control of the motorcycle on the sharp curve.,She was the only girl in the motorcycle stunt show.,0.3679899573326111
He lost control of the motorcycle on the sharp curve.,The motorcycle show drew a massive crowd.,0.3183680474758148
He lost control of the motorcycle on the sharp curve.,He wiped down the motorcycle after every ride.,0.6118924617767334
He lost control of the motorcycle on the sharp curve.,Her motorcycle gloves were lined with soft leather.,0.2743200957775116
He lost control of the motorcycle on the sharp curve.,That motorcycle can outrun most sports cars.,0.4630182087421417
He lost control of the motorcycle on the sharp curve.,He felt most alive on the back of a motorcycle.,0.5603733062744141
He lost control of the motorcycle on the sharp curve.,The motorcycle's exhaust rattled the windows.,0.43735405802726746
He lost control of the motorcycle on the sharp curve.,The motorcycle tour covered five national parks.,0.2541936933994293
He lost control of the motorcycle on the sharp curve.,A license plate hung loosely on the motorcycle.,0.4622799754142761
He lost control of the motorcycle on the sharp curve.,Her hair whipped wildly as the motorcycle gained speed.,0.4768937826156616
He lost control of the motorcycle on the sharp curve.,The motorcycle exhibition featured bikes from every decade.,0.25790300965309143
He lost control of the motorcycle on the sharp curve.,He lost control of the motorcycle on the sharp curve.,1.0
He lost control of the motorcycle on the sharp curve.,The motorcycle was his pride and joy.,0.5443091988563538
He lost control of the motorcycle on the sharp curve.,She revved the motorcycle just to hear it growl.,0.4436681270599365
He lost control of the motorcycle on the sharp curve.,His garage was filled with motorcycle parts and tools.,0.4513714909553528
He lost control of the motorcycle on the sharp curve.,A bright neon motorcycle sign lit up the bar.,0.28945818543434143
He lost control of the motorcycle on the sharp curve.,The motorcycle lane was clogged with morning traffic.,0.3732451796531677
He lost control of the motorcycle on the sharp curve.,He carried his gear in motorcycle saddlebags.,0.5579804182052612
He lost control of the motorcycle on the sharp curve.,A motorcycle cop pulled them over for speeding.,0.39151686429977417
He lost control of the motorcycle on the sharp curve.,The motorcycle rally raised money for veterans.,0.2101992815732956
He lost control of the motorcycle on the sharp curve.,He watched the sunset from his parked motorcycle.,0.4730958044528961
He lost control of the motorcycle on the sharp curve.,Her motorcycle boots clicked against the pavement.,0.38006484508514404
He lost control of the motorcycle on the sharp curve.,The motorcycle café was a popular biker hangout.,0.26668012142181396
He lost control of the motorcycle on the sharp curve.,He covered the motorcycle before the rain started.,0.42954662442207336
He lost control of the motorcycle on the sharp curve.,A custom paint job gave the motorcycle personality.,0.4338679015636444
He lost control of the motorcycle on the sharp curve.,The motorcycle growled as he twisted the throttle.,0.5779056549072266
He lost control of the motorcycle on the sharp curve.,She loved the freedom her motorcycle gave her.,0.4102066159248352
He lost control of the motorcycle on the sharp curve.,The motorcycle broke down in the middle of nowhere.,0.6179279088973999
He lost control of the motorcycle on the sharp curve.,They posed for a photo next to the motorcycle.,0.3102053701877594
He lost control of the motorcycle on the sharp curve.,He surprised her with a motorcycle ride along the coast.,0.41612672805786133
He lost control of the motorcycle on the sharp curve.,The motorcycle engine sputtered before coming to life.,0.45135122537612915
He lost control of the motorcycle on the sharp curve.,A line of motorcycle headlights pierced the night.,0.4853565990924835
He lost control of the motorcycle on the sharp curve.,His first motorcycle was a rusty old Honda.,0.4703746438026428
He lost control of the motorcycle on the sharp curve.,The motorcycle drifted sideways in the dirt.,0.5540823936462402
He lost control of the motorcycle on the sharp curve.,A trail of dust followed the speeding motorcycle.,0.48426783084869385
He lost control of the motorcycle on the sharp curve.,He stashed tools in a hidden motorcycle compartment.,0.48042047023773193
He lost control of the motorcycle on the sharp curve.,The motorcycle accident was all over the news.,0.4887310266494751
He lost control of the motorcycle on the sharp curve.,Her motorcycle had a vintage charm that turned heads.,0.45123177766799927
He lost control of the motorcycle on the sharp curve.,The motorcycle flew over the ramp in a perfect arc.,0.5582979917526245
He lost control of the motorcycle on the sharp curve.,He kept a miniature motorcycle model on his desk.,0.4420908987522125
He lost control of the motorcycle on the sharp curve.,The motorcycle’s paint job reflected the desert sun.,0.38066399097442627
He lost control of the motorcycle on the sharp curve.,She used her motorcycle to commute every day.,0.3378470540046692
He lost control of the motorcycle on the sharp curve.,A rider popped a wheelie on his motorcycle downtown.,0.3918028473854065
He lost control of the motorcycle on the sharp curve.,The motorcycle chain needed to be tightened.,0.5227043628692627
He lost control of the motorcycle on the sharp curve.,His motorcycle gloves smelled like oil and leather.,0.34543147683143616
He lost control of the motorcycle on the sharp curve.,The motorcycle tire left a streak on the gravel.,0.5144783854484558
He lost control of the motorcycle on the sharp curve.,She built her motorcycle from scratch.,0.41249576210975647
He lost control of the motorcycle on the sharp curve.,He heard a motorcycle rumbling in the distance.,0.5422729253768921
He lost control of the motorcycle on the sharp curve.,The motorcycle hugged every curve of the winding road.,0.5261102914810181
He lost control of the motorcycle on the sharp curve.,Her motorcycle was faster than it looked.,0.4815748333930969
He lost control of the motorcycle on the sharp curve.,They raced their motorcycles across the salt flats.,0.3858720362186432
He lost control of the motorcycle on the sharp curve.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.5112190246582031
The motorcycle was his pride and joy.,He bought his first motorcycle at the age of eighteen.,0.5901464819908142
The motorcycle was his pride and joy.,The motorcycle sped past the traffic with a deafening roar.,0.5329326391220093
The motorcycle was his pride and joy.,She learned to ride a motorcycle before she could drive a car.,0.5110429525375366
The motorcycle was his pride and joy.,"The old motorcycle still runs, though it rattles like a skeleton.",0.43480032682418823
The motorcycle was his pride and joy.,They went on a cross-country motorcycle trip last summer.,0.4179496169090271
The motorcycle was his pride and joy.,A black motorcycle stood parked outside the diner.,0.44440311193466187
The motorcycle was his pride and joy.,The motorcycle leaned sharply as he turned the corner.,0.5293185710906982
The motorcycle was his pride and joy.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.5572386384010315
The motorcycle was his pride and joy.,The sound of the motorcycle echoed through the canyon.,0.4955044984817505
The motorcycle was his pride and joy.,She revved the motorcycle and disappeared into the mist.,0.41539424657821655
The motorcycle was his pride and joy.,That motorcycle is custom-built for racing.,0.5244930982589722
The motorcycle was his pride and joy.,He wore a leather jacket to match his motorcycle.,0.6235300302505493
The motorcycle was his pride and joy.,The motorcycle skidded slightly on the wet pavement.,0.43018361926078796
The motorcycle was his pride and joy.,A sleek red motorcycle caught everyone's attention.,0.5914285182952881
The motorcycle was his pride and joy.,They rode the motorcycle through winding mountain roads.,0.5385985374450684
The motorcycle was his pride and joy.,The motorcycle’s engine purred like a content cat.,0.5327579975128174
The motorcycle was his pride and joy.,He fell off the motorcycle but walked away unhurt.,0.5245994329452515
The motorcycle was his pride and joy.,She prefers a motorcycle over a car any day.,0.4703005254268646
The motorcycle was his pride and joy.,A gang of motorcycle riders roared into town.,0.4132063388824463
The motorcycle was his pride and joy.,His motorcycle license had just arrived in the mail.,0.5811213850975037
The motorcycle was his pride and joy.,The motorcycle had flame decals down the side.,0.5269570350646973
The motorcycle was his pride and joy.,There was a motorcycle parked in every driveway.,0.5960606336593628
The motorcycle was his pride and joy.,He sold his motorcycle to pay for college.,0.528398871421814
The motorcycle was his pride and joy.,A loud motorcycle backfired outside the window.,0.4743468761444092
The motorcycle was his pride and joy.,She rode the motorcycle barefoot across the desert.,0.38565099239349365
The motorcycle was his pride and joy.,The vintage motorcycle was worth a small fortune.,0.5464073419570923
The motorcycle was his pride and joy.,He kept his motorcycle polished to a mirror shine.,0.5750158429145813
The motorcycle was his pride and joy.,The motorcycle club held weekly meetups downtown.,0.26969417929649353
The motorcycle was his pride and joy.,They repaired the motorcycle together in the garage.,0.44383859634399414
The motorcycle was his pride and joy.,The motorcycle helmet was decorated with stickers.,0.5068309307098389
The motorcycle was his pride and joy.,That motorcycle can go from 0 to 60 in four seconds.,0.5105334520339966
The motorcycle was his pride and joy.,He designed his own electric motorcycle prototype.,0.5745826363563538
The motorcycle was his pride and joy.,The stolen motorcycle was found abandoned in the woods.,0.3428199291229248
The motorcycle was his pride and joy.,I saw a dog riding in the sidecar of a motorcycle.,0.48167675733566284
The motorcycle was his pride and joy.,The motorcycle rumbled as she turned the key.,0.46060317754745483
The motorcycle was his pride and joy.,"It was his father's old motorcycle, restored to glory.",0.6840645670890808
The motorcycle was his pride and joy.,A motorcycle zipped between lanes on the freeway.,0.443359911441803
The motorcycle was his pride and joy.,The motorcycle’s headlight lit up the foggy road.,0.4455412030220032
The motorcycle was his pride and joy.,She received a motorcycle as a graduation gift.,0.5238478183746338
The motorcycle was his pride and joy.,The motorcycle shop had a wall of shiny helmets.,0.4890276789665222
The motorcycle was his pride and joy.,He bought a new motorcycle jacket with reinforced padding.,0.48060113191604614
The motorcycle was his pride and joy.,The roar of the motorcycle startled the cat.,0.510750949382782
The motorcycle was his pride and joy.,She dreamed of traveling Europe on a motorcycle.,0.4499974250793457
The motorcycle was his pride and joy.,A child pointed excitedly at the bright yellow motorcycle.,0.552476704120636
The motorcycle was his pride and joy.,The motorcycle slid out from under him on the ice.,0.5278952121734619
The motorcycle was his pride and joy.,He rebuilt the motorcycle engine completely by himself.,0.5635904669761658
The motorcycle was his pride and joy.,The motorcycle convoy stretched for half a mile.,0.38823559880256653
The motorcycle was his pride and joy.,His father used to race motorcycles professionally.,0.5197321176528931
The motorcycle was his pride and joy.,She was the only girl in the motorcycle stunt show.,0.32881397008895874
The motorcycle was his pride and joy.,The motorcycle show drew a massive crowd.,0.4713827669620514
The motorcycle was his pride and joy.,He wiped down the motorcycle after every ride.,0.632211446762085
The motorcycle was his pride and joy.,Her motorcycle gloves were lined with soft leather.,0.31530365347862244
The motorcycle was his pride and joy.,That motorcycle can outrun most sports cars.,0.518463134765625
The motorcycle was his pride and joy.,He felt most alive on the back of a motorcycle.,0.7092398405075073
The motorcycle was his pride and joy.,The motorcycle's exhaust rattled the windows.,0.4769495129585266
The motorcycle was his pride and joy.,The motorcycle tour covered five national parks.,0.3716732859611511
The motorcycle was his pride and joy.,A license plate hung loosely on the motorcycle.,0.43609803915023804
The motorcycle was his pride and joy.,Her hair whipped wildly as the motorcycle gained speed.,0.55476313829422
The motorcycle was his pride and joy.,The motorcycle exhibition featured bikes from every decade.,0.5154678225517273
The motorcycle was his pride and joy.,He lost control of the motorcycle on the sharp curve.,0.5443091988563538
The motorcycle was his pride and joy.,The motorcycle was his pride and joy.,1.0000001192092896
The motorcycle was his pride and joy.,She revved the motorcycle just to hear it growl.,0.5252373814582825
The motorcycle was his pride and joy.,His garage was filled with motorcycle parts and tools.,0.5343062281608582
The motorcycle was his pride and joy.,A bright neon motorcycle sign lit up the bar.,0.385600745677948
The motorcycle was his pride and joy.,The motorcycle lane was clogged with morning traffic.,0.32290592789649963
The motorcycle was his pride and joy.,He carried his gear in motorcycle saddlebags.,0.6366796493530273
The motorcycle was his pride and joy.,A motorcycle cop pulled them over for speeding.,0.46193671226501465
The motorcycle was his pride and joy.,The motorcycle rally raised money for veterans.,0.3246658444404602
The motorcycle was his pride and joy.,He watched the sunset from his parked motorcycle.,0.5763013362884521
The motorcycle was his pride and joy.,Her motorcycle boots clicked against the pavement.,0.44374895095825195
The motorcycle was his pride and joy.,The motorcycle café was a popular biker hangout.,0.4256608486175537
The motorcycle was his pride and joy.,He covered the motorcycle before the rain started.,0.5294865965843201
The motorcycle was his pride and joy.,A custom paint job gave the motorcycle personality.,0.6154371500015259
The motorcycle was his pride and joy.,The motorcycle growled as he twisted the throttle.,0.5533176064491272
The motorcycle was his pride and joy.,She loved the freedom her motorcycle gave her.,0.5531826019287109
The motorcycle was his pride and joy.,The motorcycle broke down in the middle of nowhere.,0.5163370370864868
The motorcycle was his pride and joy.,They posed for a photo next to the motorcycle.,0.4908665418624878
The motorcycle was his pride and joy.,He surprised her with a motorcycle ride along the coast.,0.5888186097145081
The motorcycle was his pride and joy.,The motorcycle engine sputtered before coming to life.,0.44332975149154663
The motorcycle was his pride and joy.,A line of motorcycle headlights pierced the night.,0.40305501222610474
The motorcycle was his pride and joy.,His first motorcycle was a rusty old Honda.,0.567509114742279
The motorcycle was his pride and joy.,The motorcycle drifted sideways in the dirt.,0.5332361459732056
The motorcycle was his pride and joy.,A trail of dust followed the speeding motorcycle.,0.5060567855834961
The motorcycle was his pride and joy.,He stashed tools in a hidden motorcycle compartment.,0.49297860264778137
The motorcycle was his pride and joy.,The motorcycle accident was all over the news.,0.5044103264808655
The motorcycle was his pride and joy.,Her motorcycle had a vintage charm that turned heads.,0.5323786735534668
The motorcycle was his pride and joy.,The motorcycle flew over the ramp in a perfect arc.,0.5333883166313171
The motorcycle was his pride and joy.,He kept a miniature motorcycle model on his desk.,0.5010366439819336
The motorcycle was his pride and joy.,The motorcycle’s paint job reflected the desert sun.,0.4674450159072876
The motorcycle was his pride and joy.,She used her motorcycle to commute every day.,0.44450002908706665
The motorcycle was his pride and joy.,A rider popped a wheelie on his motorcycle downtown.,0.4834662079811096
The motorcycle was his pride and joy.,The motorcycle chain needed to be tightened.,0.4258938431739807
The motorcycle was his pride and joy.,His motorcycle gloves smelled like oil and leather.,0.4769679307937622
The motorcycle was his pride and joy.,The motorcycle tire left a streak on the gravel.,0.4762551188468933
The motorcycle was his pride and joy.,She built her motorcycle from scratch.,0.487559974193573
The motorcycle was his pride and joy.,He heard a motorcycle rumbling in the distance.,0.5892370343208313
The motorcycle was his pride and joy.,The motorcycle hugged every curve of the winding road.,0.5415854454040527
The motorcycle was his pride and joy.,Her motorcycle was faster than it looked.,0.5277340412139893
The motorcycle was his pride and joy.,They raced their motorcycles across the salt flats.,0.4237033724784851
The motorcycle was his pride and joy.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.39905136823654175
She revved the motorcycle just to hear it growl.,He bought his first motorcycle at the age of eighteen.,0.3751583695411682
She revved the motorcycle just to hear it growl.,The motorcycle sped past the traffic with a deafening roar.,0.6600537300109863
She revved the motorcycle just to hear it growl.,She learned to ride a motorcycle before she could drive a car.,0.5801014304161072
She revved the motorcycle just to hear it growl.,"The old motorcycle still runs, though it rattles like a skeleton.",0.4938501715660095
She revved the motorcycle just to hear it growl.,They went on a cross-country motorcycle trip last summer.,0.2703877091407776
She revved the motorcycle just to hear it growl.,A black motorcycle stood parked outside the diner.,0.3659006953239441
She revved the motorcycle just to hear it growl.,The motorcycle leaned sharply as he turned the corner.,0.5229676961898804
She revved the motorcycle just to hear it growl.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.39065462350845337
She revved the motorcycle just to hear it growl.,The sound of the motorcycle echoed through the canyon.,0.6142310500144958
She revved the motorcycle just to hear it growl.,She revved the motorcycle and disappeared into the mist.,0.6284958124160767
She revved the motorcycle just to hear it growl.,That motorcycle is custom-built for racing.,0.37227749824523926
She revved the motorcycle just to hear it growl.,He wore a leather jacket to match his motorcycle.,0.3804176449775696
She revved the motorcycle just to hear it growl.,The motorcycle skidded slightly on the wet pavement.,0.46681031584739685
She revved the motorcycle just to hear it growl.,A sleek red motorcycle caught everyone's attention.,0.47668853402137756
She revved the motorcycle just to hear it growl.,They rode the motorcycle through winding mountain roads.,0.4598403573036194
She revved the motorcycle just to hear it growl.,The motorcycle’s engine purred like a content cat.,0.544476330280304
She revved the motorcycle just to hear it growl.,He fell off the motorcycle but walked away unhurt.,0.44655516743659973
She revved the motorcycle just to hear it growl.,She prefers a motorcycle over a car any day.,0.5259292721748352
She revved the motorcycle just to hear it growl.,A gang of motorcycle riders roared into town.,0.4329639673233032
She revved the motorcycle just to hear it growl.,His motorcycle license had just arrived in the mail.,0.40719300508499146
